,tactic_id,impression_pixel_json,StatusCodes,Status
5087,334983,http://asdfljkl.com,failed to connect,Failed
5095,331400,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5098,331369,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5129,325614,"https://pixel.adsafeprotected.com/?anId=8845&advId=$!{ADVERTISER_ID}&campId=$!{INSERTION_ORDER_ID}&pubId=$!{INVENTORY_SOURCE_ID}&chanId=$!{PACKAGE_ID}&placementId=$!{AD_ID}&adsafe_par&bidurl=$!{SITE_URL}"" height=""1"" width=""1"" alt=""""",Not valid URL,Failed
5135,336993,"http://servedby.flashtalking.com/imp/8/59504;1761057;201;pixel;TripleLift;TripleLiftRetargetingHardRock1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
5172,330514,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547231&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29749?limit=1",failed to connect,Failed
5195,336989,"http://servedby.flashtalking.com/imp/8/59504;1761062;201;pixel;TripleLift;TripleLiftProspectingHardRock1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
5218,331365,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5248,336990,"http://servedby.flashtalking.com/imp/8/59504;1761065;201;pixel;TripleLift;TripleLiftProspectingExcellence1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
5249,331540,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125950136;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5256,330634,"https://ad.doubleclick.net/ddm/trackimp/N7997.1264338TRIPLELIFTINC/B9135008.125509225;dc_trk_aid=297927768;dc_trk_cid=66187412;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1"" ALT=""Advertisement"">",Not valid URL,Failed
5266,336993,"http://servedby.flashtalking.com/imp/8/59504;1761060;201;pixel;TripleLift;TripleLiftRetargetingExcellence1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
5307,323676,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706736&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
5350,336446,https://servedby.flashtalking.com/imp/4/59564;1749763;201;pixel;ClearTrade;ClearTradeEngageNativeNIMNonGoldRewardsGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER],404,Failed
5357,334992,http://asdfljkl.com,failed to connect,Failed
5384,330282,"https://ad.doubleclick.net/ddm/ad/N4406.284566THETRADEDESK/B8502472.125242454;sz=1x1;ord=[timestamp]?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
5411,337740,"http://servedby.flashtalking.com/imp/3/60926;1780425;201;pixel;Choicestream;1x1NativeBrandingGreenTipsLifestyleBTA2554GeotargetedJacksonvilleDMA/?cachebuster=${CACHEBUSTER}"",""http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dc=${DATACENTER}&ecp=${ECP}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&uid=${USER_ID}&vid=${VENUE_ID}",404,Failed
5432,334091,"https://ad.doubleclick.net/ddm/trackimp/N4268.456584.XAXIS.COM/B9372109.127404254;dc_trk_aid=300537790;dc_trk_cid=68293971;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5443,331634,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706723&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
5578,330775,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
5583,336993,"http://servedby.flashtalking.com/imp/8/59504;1761061;201;pixel;TripleLift;TripleLiftRetargetingBranded1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
5703,335677,"https://servedby.flashtalking.com/imp/8/59225;1713252;201;pixel;GoodwayGroup;NativeInStream/?cachebuster=[CACHEBUSTER]"",""https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9516646.129363712;dc_trk_aid=302294656;dc_trk_cid=69322305;ord=[timestamp]?",404,Failed
5738,334993,http://asdfljkl.com,failed to connect,Failed
5753,331371,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5754,330775,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706723&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
5774,329784,"http://ohlone.vizu.com/a.gif?vzcid=30604&vzadid=native&vzsid=accuen&ord=[RANDOM]"" style=""display:none",Not valid URL,Failed
5796,336424,https://servedby.flashtalking.com/imp/4/59564;1749760;201;pixel;ClearTrade;ClearTradeEngageNativeNIMGoldRewardsSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER],404,Failed
5804,330772,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547201&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
5866,330681,"https://ad.doubleclick.net/ddm/ad/N4406.1806123HUDDLEDMASSES.COM/B8441348.125513648;sz=1x1;ord=[RANDOM_NUMBER];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement",Not valid URL,Failed
5872,324866,"https://ad.doubleclick.net/ddm/ad/N4478.668587.AODDISPLAY/B8838481.119808084;sz=1x1;ord=[timestamp]?"",""https://ohlone.vizu.com/a.gif?vzcid=25820&vzadid=exposed&vzsid=vivaki&ord=[RANDOM]"" style=""display:none",Not valid URL,Failed
5873,315240,"https://servedby.flashtalking.com/imp/4/46838;1179814;201;pixel;ClearTrade;ClearTradeNativeTabletBlog4SpringLooks1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
5884,330512,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29746?limit=1",failed to connect,Failed
5915,331367,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
5965,338432,"https://ad.doubleclick.net/ddm/ad/N950.131803TURNINC./B9331862.130887023;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
5986,322581,"https://servedby.flashtalking.com/imp/4/46838;1205844;201;pixel;ClearTrade;ClearTradeNativeMobileBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
5989,338432,"https://ad.doubleclick.net/ddm/ad/N950.131803TURNINC./B9331862.130885579;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
6100,323670,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547231&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6132,324268,"https://ad.doubleclick.net/ddm/ad/N2434.access/B8837356.119755996;sz=1x1;ord=[timestamp]?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement",Not valid URL,Failed
6156,331635,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706679&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6240,335720,"https://secure-gl.imrworldwide.com/cgi-bin/m?ci=buyervision-ca&at=view&rt=banner&st=image&ca=Quaker_GlutenFree_in.flight_msmt&cr=catalina&pc=Target_2_creative2&ce=site_served&rnd=[timestamp]"",""https://ad.doubleclick.net/ddm/ad/N1823.134351.CATALINAMARKETING/B9397162.129410222;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",500,Failed
6249,331538,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125950136;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6318,331636,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706736&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6337,331398,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6341,338879,"http://eb2.3lift.com/dyn?long1=11332150&string3=[impid]"",""https://ad.doubleclick.net/ddm/ad/N326803.285378OMGTRADINGDESKDATA/B9593402.130836097;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https://pixel.adsafeprotected.com/rfw/st/54940/8557878/skeleton.gif",405,Failed
6358,330512,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547231&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29746?limit=1",failed to connect,Failed
6385,331371,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6401,329164,"https://servedby.flashtalking.com/imp/3/53232;1476369;201;pixel;Choicestream;1x1HolidayTipsReduceStressBrandingNativeBTA2554GeotargetedJacksonvilleDMA/?cachebuster=${CACHEBUSTER}"",""http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dc=${DATACENTER}&ecp=${ECP}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&uid=${USER_ID}&vid=${VENUE_ID}",404,Failed
6458,324388,https://p3.eyereturn.com/pix?5075350,400,Failed
6465,335677,"https://servedby.flashtalking.com/imp/8/59225;1713252;201;pixel;GoodwayGroup;NativeInStream/?cachebuster=[CACHEBUSTER]"",""https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9516646.129363712;dc_trk_aid=302294656;dc_trk_cid=69322305;ord=[timestamp]?",404,Failed
6486,333420,http://ads.pointroll.com/PortalServe/?pid=2772937T80820160114175522&pos=i&r=[RANDOM],failed to connect,Failed
6514,331987,"https://ad.doubleclick.net/ddm/ad/N4406.284566THETRADEDESK/B8502472.126695828;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
6552,334980,http://asdfljkl.com,failed to connect,Failed
6567,334637,https://bs.serving-sys.com/BurstingPipe/adServer.bs?  cn=tf&c=19&mc=imp&pli=16052735&PluID=0&ord=${CACHEBUSTER}&rtu=-1,Not valid URL,Failed
6600,322581,"https://servedby.flashtalking.com/imp/4/46838;1205844;201;pixel;ClearTrade;ClearTradeNativeMobileBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
6607,330776,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6687,338432,"https://ad.doubleclick.net/ddm/ad/N950.131803TURNINC./B9331862.130885580;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
6698,331366,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6748,315161,http://d1vq1p4wbzam8w.sitescoutadserver.com/cf?con=2d3be6a784,failed to connect,Failed
6752,322578,"https://servedby.flashtalking.com/imp/4/46838;1205841;201;pixel;ClearTrade;ClearTradeNativeMobilePinterestSteveMaddenKids1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
6843,338026,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17101888&PluID=0&ord=[timestamp]&rtu=-1"",""https://lciapi.ninthdecimal.com/v1/lci/imp/adv-xax/c-20673?typ=mWeb&chn=anexus&brand=hannaford&did=${DEVICE_AAID}_${DEVICE_APPLE_IDA}&lat=${GEO_LAT}&lon=${GEO_LON}&crtv=md&ad=d&pub=trpl",failed to connect,Failed
6903,334991,http://asdfljkl.com,failed to connect,Failed
6916,330772,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547218&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6918,323676,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706723&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6929,331365,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6932,330776,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706717&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
6946,331366,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125949961;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
6971,336988,"http://servedby.flashtalking.com/imp/8/59504;1761068;201;pixel;TripleLift;TripleLiftContextualAzul1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
6973,339750,"https://ad.atdmt.com/i/img;p=11297200825455;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=%n"",""https://ad.doubleclick.net/ddm/trackimp/N162602.273606INFECTIOUSMEDIA/B8976304.131530187;dc_trk_aid=304197151;dc_trk_cid=70508982;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1"" ALT=""Advertisement"">",Not valid URL,Failed
6977,331535,"https://ad.doubleclick.net/ddm/trackimp/N152805.284566THETRADEDESK/B9219458.125950136;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1""",Not valid URL,Failed
7002,323670,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547235&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7016,338435,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17363216&PluID=0&ord=$!{AD_CALL_ID}&rtu=-1&dspu=$$%%TTD_TDID%%$$,failed to connect,Failed
7045,333420,http://ads.pointroll.com/PortalServe/?pid=2772938S01620160114175522&pos=i&r=[RANDOM],failed to connect,Failed
7084,331986,"https://ad.doubleclick.net/ddm/ad/N4406.284566THETRADEDESK/B8502472.126691880;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""",Not valid URL,Failed
7117,336271,https://servedby.flashtalking.com/imp/4/59563;1723590;201;pixel;ClearTrade;ClearTradeExploreNativeGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER],404,Failed
7119,338875,"http://eb2.3lift.com/dyn?long1=11332149&string3=[impid]"",""https://ad.doubleclick.net/ddm/ad/N326803.285378OMGTRADINGDESKDATA/B9593402.130829468;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https://pixel.adsafeprotected.com/rfw/st/54940/8557870/skeleton.gif",405,Failed
7128,315185,"http://ad.doubleclick.net/ddm/ad/N149404.284566THETRADEDESK/B8659700.117181172;sz=1x1;ord=[timestamp]?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""></A>",Not valid URL,Failed
7165,339506,"https://ad.doubleclick.net/ddm/trackimp/N5708.668587AODDISPLAY/B9304633.130295293;dc_trk_aid=304120981;dc_trk_cid=70459828;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1"" ALT=""Advertisement"">",Not valid URL,Failed
7202,323670,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7212,323676,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7222,329281,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305176&PluID=0&ord=[timestamp]&rtu=-1,failed to connect,Failed
7231,336993,"http://servedby.flashtalking.com/imp/8/59504;1761061;201;pixel;TripleLift;TripleLiftRetargetingBranded1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
7266,336273,https://servedby.flashtalking.com/imp/4/59563;1723590;201;pixel;ClearTrade;ClearTradeExploreNativeGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER],404,Failed
7296,322581,"https://servedby.flashtalking.com/imp/4/46838;1205844;201;pixel;ClearTrade;ClearTradeNativeMobileBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
7322,315514,"https://ad.doubleclick.net/ddm/ad/N884.1211338.AFFIPERF.NET6/B8575733.117922692;sz=1x1;ord=[timestamp]?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement",Not valid URL,Failed
7356,336419,https://servedby.flashtalking.com/imp/4/59564;1743158;201;pixel;ClearTrade;ClearTradeEngageNativeIMGoldRewardsSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER],404,Failed
7421,329876,"https://ad.doubleclick.net/ddm/trackimp/N5192.1264338TRIPLELIFTINC/B9018616.125041431;dc_trk_aid=297936204;dc_trk_cid=66690815;ord=[timestamp]?"" BORDER=""0"" HEIGHT=""1"" WIDTH=""1"" ALT=""Advertisement""",Not valid URL,Failed
7444,336987,"http://servedby.flashtalking.com/imp/8/59504;1761071;201;pixel;TripleLift;TripleLiftContextualBranded1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
7446,323671,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547214&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7458,338882,"http://eb2.3lift.com/dyn?long1=11332145&string3=[impid]"",""https://ad.doubleclick.net/ddm/ad/N326803.285378OMGTRADINGDESKDATA/B9593402.130836634;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",405,Failed
7463,331820,http://imppix.com,failed to connect,Failed
7503,323676,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7534,336989,"http://servedby.flashtalking.com/imp/8/59504;1761064;201;pixel;TripleLift;TripleLiftProspectingFiestaAmericana1x1/?cachebuster=[CACHEBUSTER]"",""http://tags.bluekai.com/site/33167?limit=1",404,Failed
7539,322581,"https://servedby.flashtalking.com/imp/4/46838;1205844;201;pixel;ClearTrade;ClearTradeNativeMobileBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=439881&script=false&redir=//secure.insightexpressai.com/adserver/1pixel.gif",404,Failed
7551,329435,https://r.254a.com/tr/87/166/414?tag=&campaign_id=6177,405,Failed
7555,330681,"https://ad.doubleclick.net/ddm/ad/N4406.1806123HUDDLEDMASSES.COM/B8441348.125513648;sz=1x1;ord=[RANDOM_NUMBER];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement",Not valid URL,Failed
7567,323672,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7568,330512,"http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1",failed to connect,Failed
7588,333410,"https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20987&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp215153&cr=crv991760&pc=plc19786635&r=[timestamp]"",""https://ad.doubleclick.net/ddm/ad/N5371.288332.ACCUEN.COM/B9346504.127530746;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",500,Failed
